,File name,Addressee,Start sample,End sample,features
89573,130605181304377814.WAV,-211,1,385872,"[-503.20752, -26.961517, -11.675605, 15.171252, 10.176117, -7.635167, 8.397312, 10.485399, 0.39993957, 2.0764666, 6.556983, 1.9961572, 0.13250539, 0.9889014, 2.4805138, 3.242937, 1.9254798, -0.4079876, 0.07506466, 2.0622878, 3.575944, 4.036124, -0.1837233, -2.2102067, 0.8193425, 3.4034524, 0.6269416, -0.2944084, -0.24898215, 0.021066872, 0.12679769, 0.81379515, 0.14795336, -0.11025103, -0.39850777, 0.2759478, 0.79281193, -1.0958399, -2.0293872, 0.6144478, 1.1335859, -0.117883414, -0.785097, 0.3670536, -0.54596215, -1.259316, -0.21086103, -0.79286885, -1.4892335, -0.86492354, -0.45647243, -0.76351774, -1.4639091, -0.18955532, -0.63440585, -0.9857833, 0.29135123, 0.1475788, -0.15029493, 0.23655604, -0.18343945, -0.49153784, 0.3265567, 0.05316498]"
89574,130605181321885815.WAV,208,1,328528,"[-521.9003, -23.756586, 0.14252944, 9.62023, 9.425805, -7.485362, 7.889601, 9.002736, -0.5541904, 1.9946582, 7.1755195, 1.9881816, -0.5822896, 1.0667514, 1.9677677, 1.9640471, 0.7393658, 0.3321778, 1.0074639, 1.4902431, 2.0693784, 3.1324022, 0.2772211, -2.046804, 0.6601962, 3.0817795, 0.43773752, -0.4527646, 0.07195456, -0.50041044, -0.07811335, 1.3660836, 0.113232695, -0.22152092, -0.4539425, 0.036856428, 0.5934086, -0.97308904, -1.9442483, 0.44074702, 1.26642, -0.094292484, -0.8074485, 0.78993213, -0.21250112, -1.3886344, -0.45776758, -0.5161074, -1.164777, -0.5722214, -0.21108694, -0.8188328, -1.4956133, -0.20870781, -0.48398307, -0.50830555, 0.33750054, 0.29642117, 0.023409145, -0.07321113, -0.122666664, -0.13189128, 0.28529552, -0.19293785]"
89575,130605181329716816.WAV,-208,1,328528,"[-517.92194, -23.585192, -1.6506268, 10.963671, 10.625242, -7.0635676, 7.876261, 10.00249, -0.73219144, 1.2990537, 7.484403, 2.772557, 0.75530523, 1.1729141, 1.5031309, 2.485879, 1.7849058, 0.3803635, 0.4669449, 1.7238994, 2.881011, 3.5096333, 0.3782506, -1.9788218, 0.06125405, 2.9313228, 0.68723714, -0.58944315, -0.34726185, -0.30143556, 0.20107593, 1.1064198, -0.4310191, -0.569995, -0.0018512869, 0.49752793, 0.67119277, -1.1400023, -1.9100974, 0.8832482, 1.0502734, -0.5053963, -0.9456167, 0.8199883, -0.23120531, -1.507899, -0.48954165, -0.59454197, -1.1276009, -0.35863817, -0.188674, -0.9100799, -1.3582292, -0.17271508, -0.40954086, -0.63657403, 0.17309497, 0.14997508, -0.0061460836, 0.031443324, -0.051154304, -0.2388326, 0.32953086, -0.108857304]"
89576,130605181343511202.WAV,-221,1,672592,"[-498.01343, -35.07525, -39.038456, 21.525906, 14.740665, -2.698571, 14.253295, 7.03842, -0.35709366, 2.600469, 3.2218115, 1.8253866, 4.09511, 3.461587, 2.6740062, 2.54212, 1.9566181, 1.8083115, 2.8933876, 1.0145568, 1.4226203, 3.708618, 0.8358091, -0.97714055, 0.2255416, 2.1437516, 1.0462849, 1.0982462, 0.7979886, -0.43181634, -1.3994805, 0.0738183, 0.33533877, -0.19942097, 0.09051298, 0.7333958, -0.6975738, -0.97601587, -0.73803365, 0.83195573, 0.795645, -0.46888602, -0.8693241, -0.5044033, -0.5304139, -0.5073116, -0.8721365, -1.2292743, -0.8585949, -0.96760094, -1.4931217, -0.4731449, 0.014750761, -0.9776251, -1.3362938, -0.14294867, 0.0016723471, -0.4474479, -0.0035758927, 0.38114935, -0.028375221, -0.12534949, 0.35411483, 0.3475884]"
89577,130605181348284203.WAV,221,1,344912,"[-511.09695, -30.769463, -31.006485, 16.396114, 17.237583, -3.1595705, 11.467595, 7.158597, 0.2728077, 3.8090422, 3.2900221, -0.15805528, 3.647105, 4.3687105, 1.2752762, 0.88665247, 2.134686, 2.444886, 2.5439415, 0.6470809, 1.1365299, 3.3766181, 0.21333212, -1.8826267, 0.28164378, 2.0678442, 0.8134005, 1.2320096, 1.1941204, -0.18418764, -1.4704418, -0.25755328, 0.2555858, -0.22679551, -0.10828443, 0.9389096, -0.24920058, -1.3145742, -1.0412368, 1.1010518, 1.2746055, -0.6616387, -1.0561721, -0.16988987, -0.32440975, -0.5471162, -0.9210589, -0.7334628, -0.2774804, -0.9266588, -1.6896996, -0.5155641, 0.20344125, -0.74981886, -1.0630714, -0.14921118, -0.06905877, -0.2919229, 0.0694868, 0.3840879, 0.1060893, 0.0023057072, 0.08709187, 0.2689555]"
89578,130605181358671817.WAV,-231,1,320336,"[-524.35583, -23.118454, 3.6686802, 8.489662, 7.2184577, -7.9215226, 8.168206, 9.66215, -1.7431365, 0.82115746, 6.7540426, 1.7878381, -1.0561047, 0.07990267, 1.7188323, 2.206766, 0.5787845, -0.30867532, 0.50698715, 1.5548902, 2.2306716, 2.7601614, -0.41564274, -2.702125, 0.01598671, 3.0849743, 0.41960496, -0.41957536, 0.1414584, -0.6508512, -0.30825832, 1.3044591, 0.2578233, -0.11387044, -0.5255021, -0.12538841, 0.668701, -0.63309664, -1.5821445, 0.67087066, 1.1462814, -0.123902574, -0.5649546, 0.757929, -0.31260696, -1.1607119, -0.242288, -0.52544785, -1.2303227, -0.4571277, 0.003210793, -0.72016704, -1.276123, -0.12176426, -0.35034278, -0.34375393, 0.17914452, 0.19889116, 0.13851644, 0.062035795, -0.08358276, -0.15341991, 0.2754651, -0.18651398]"
89579,130605181359132204.WAV,-221,1,369488,"[-498.1818, -33.182693, -40.19, 19.533403, 17.733442, -2.1793911, 14.000174, 5.711125, -2.0562224, 6.6715617, 4.675999, -3.0568764, 2.1115308, 7.7721405, 4.138556, -1.1370256, 0.51387626, 3.042195, 4.910717, 0.80660427, -1.0764699, 3.9072495, 2.1555417, -1.0111587, -0.016816601, 1.9993602, 0.9397977, 1.6579999, 0.6983346, 0.23193812, -0.27304196, -1.084748, -0.8969316, 0.27193692, 1.1434114, 0.79188937, -1.0536407, -1.3039838, -0.55687594, 1.0075368, 0.1474413, -0.3736474, -0.43854782, -0.46640658, -0.4662856, -0.6723968, -0.8025361, -0.9694784, -1.141422, -1.1675919, -1.0773741, -0.56446767, -0.26692352, -1.3207798, -1.1316032, 0.19339146, -0.46741563, -0.6242726, 0.25389907, 0.47812432, 0.097464435, -0.13584255, 0.06958299, 0.57031536]"
89580,130605181401634818.WAV,-231,1,492368,"[-507.12488, -24.72652, -9.68771, 12.5403595, 10.104582, -8.730974, 8.153222, 11.143888, 0.34445027, 1.8219923, 6.6554017, 1.7651583, -0.41299325, 0.016191225, 1.2121223, 3.4893606, 2.0162425, -0.7539972, 0.09182187, 1.5138688, 2.752321, 3.3712895, 0.30963713, -1.467606, 0.34322312, 2.770163, 0.6956051, 0.13835129, -0.1395341, -0.56049055, -0.050492395, 1.2670579, 0.48766878, 0.07311371, -0.57786554, -0.05911626, 0.8382153, -0.80215776, -1.599311, 0.79755694, 0.95278263, -0.35348573, -0.78422076, 0.72936606, -0.085484736, -1.3301263, -0.59863126, -0.76921684, -1.1210369, -0.58800447, -0.49945754, -0.9810782, -1.4559717, -0.18211979, -0.58041996, -0.8652156, 0.11794503, 0.07752233, -0.13310619, 0.07829555, -0.11704941, -0.22109741, 0.32362598, -0.29659232]"
89581,130605181404592819.WAV,-231,1,87593,"[-483.37982, -24.13891, -30.485142, 16.28339, 15.130667, -11.582069, 9.971363, 13.657536, 4.7463384, 5.5461454, 4.6630526, 0.58473927, -0.053787973, -2.9182518, 2.2665768, 8.482043, 4.422943, -0.97786933, -0.1484558, 2.3470204, 3.8993409, 3.572575, -1.5514026, -1.7312912, 1.7229995, 3.2652702, 2.0280564, 0.81957465, -1.1675926, -2.5092576, 0.4799, 2.6854002, -0.69645077, -1.0030785, 0.38389468, 1.0114311, -0.16344705, -2.737159, -1.921254, 1.9365914, 1.1621373, -1.0142481, -1.4770075, 0.47331727, 0.63013166, -1.1206084, -1.134887, -1.0382328, -0.94212663, -0.94109505, -1.4475318, -0.6023005, -0.6230545, -0.43964025, -0.8065387, -0.26508534, 0.65743476, -0.541501, -0.18775158, 0.9254252, -0.56214315, -0.97735274, 1.0083572, 0.6022856]"
89582,130605181404592819.WAV,0,87594,328528,"[-509.5825, -22.574808, -8.36429, 12.013019, 11.141404, -9.44536, 9.352912, 12.690988, 2.07605, 3.7774382, 7.4055233, 2.1817758, -0.09254096, -0.47501674, 2.399524, 5.741226, 2.9587302, -0.28931335, -0.2757028, 1.8110994, 3.429009, 4.2013617, 0.43506783, -1.7544565, 0.80083543, 3.14612, 1.5743546, 0.3172359, -1.3008906, -1.4819274, 0.7325392, 2.3098824, 0.18225147, -0.6662545, -0.16066097, 0.6825107, 0.45575178, -1.4763943, -1.5785577, 1.1547953, 0.5925678, -0.9588816, -0.8628967, 0.75659686, -0.24067609, -1.4637408, -0.6901476, -0.8885542, -1.4681834, -0.84233606, -0.34708595, -1.1160641, -2.0342107, -0.3347043, -0.40605548, -1.1410648, -0.14921363, 0.17566381, 0.0949422, 0.05844926, -0.37954956, -0.34729463, 0.66242296, 0.034386292]"
89583,130605181406865820.WAV,-231,1,631632,"[-471.98718, -32.367195, -38.08771, 19.431587, 13.050225, -7.897893, 8.392535, 11.317656, 0.81067806, 1.4669237, 4.6060867, 1.084813, 0.113690615, 1.1075938, 3.4559076, 4.069672, 2.2482893, -1.7820802, -0.123824775, 2.0438583, 3.4663675, 4.3549867, -0.48991442, -2.0025525, 0.5076107, 2.801253, 1.313712, 0.62530875, -1.2535101, -1.4929271, 0.485044, 1.8966209, 0.47820327, -0.70327497, -0.7173881, 0.40073335, 0.9682245, -1.0854074, -1.7300647, 1.1797994, 0.89086074, -0.62048644, -1.1818622, 0.4680529, 0.18257318, -1.0184952, -0.55300134, -1.3584489, -1.0884076, -0.47459212, -0.5239847, -0.34564164, -1.4741144, -0.2565518, -0.47391483, -1.2585917, 0.40306112, 0.25270218, -0.594223, 0.28781825, -0.21013138, -0.30280155, 0.44233724, -0.42436197]"
89584,130605181409300205.WAV,-221,1,377680,"[-511.87863, -29.28945, -29.681534, 13.097939, 16.825474, -0.45223036, 11.316287, 5.4250283, -0.6770372, 5.603772, 4.464152, -1.6785244, 2.529016, 6.6395307, 3.9636333, 0.11950497, 0.17298734, 2.1928756, 3.5205836, 0.68655235, 0.6445185, 3.4809835, 1.3260953, -0.98393285, 0.005201986, 2.2956028, 0.79721516, 1.0721592, 1.2264276, -0.17797016, -1.166941, -0.34777397, -0.36648327, -0.21474725, 0.95232797, 1.0566026, -1.1566093, -1.5483736, -0.7727264, 1.0372396, 0.85592866, -0.6603126, -0.7099224, -0.011996148, -0.5048583, -0.8474546, -0.829784, -0.7694909, -0.77666986, -1.103697, -1.2564645, -0.52875614, -0.10896547, -0.82175416, -1.2714689, -0.19204423, -0.015644575, -0.4171494, 0.016425492, 0.4392079, 0.051501, -0.071369916, 0.12696034, 0.12841721]"
89585,130605181409460821.WAV,-211,1,566096,"[-504.73355, -27.205654, -12.774395, 14.825405, 11.383521, -8.850376, 7.850388, 10.05375, -0.06002907, 2.0227573, 6.1067624, 1.3981315, -0.5881423, 0.20033014, 1.8025151, 3.4951773, 1.710452, -0.8950934, 0.050171677, 1.9401935, 2.9758513, 3.2478857, -0.2776947, -2.1204104, 0.57168174, 2.905746, 0.675339, 0.12547998, -0.3916892, -0.94517076, -0.17539158, 1.1452479, 0.037567373, -0.3874732, -0.6142659, 0.38447282, 0.9158887, -0.8820031, -1.6786728, 0.78489465, 1.1652697, -0.2834748, -0.899708, 0.51851577, 0.12822159, -0.9821505, -0.6112822, -0.9425094, -1.015325, -0.40033302, -0.29564065, -0.77803105, -1.3451686, -0.086527325, -0.43154326, -0.78014874, 0.21519573, 0.17202346, -0.0063193114, 0.27641812, -0.1837823, -0.2944293, 0.5457845, 0.114139184]"
89586,130605181426266823.WAV,-220,1,385872,"[-502.31726, -28.684427, -10.1004925, 17.066431, 9.533663, -6.0594254, 6.802799, 7.9792027, 0.46222052, 3.3070753, 6.6588507, 2.1781032, 0.59119946, 0.1200062, 1.7858219, 2.1231194, 1.9206264, 2.0293016, 1.2878386, 1.3812429, 1.5671096, 2.9479146, 1.4868287, -0.78120315, -0.0008264233, 2.3929744, 1.4197035, 0.52718467, -0.6170388, -0.9993709, 0.03639251, 1.8190677, 0.47241867, -0.54711956, -0.9172617, 0.17278862, 1.1241958, -0.7083067, -1.9548594, 0.7521947, 1.1547267, -0.2540247, -0.8221831, 0.42420155, -0.33385935, -1.3662633, -0.4829878, -0.8805736, -1.1803571, -0.6693813, -0.3812753, -0.5900371, -1.5624226, -0.26897797, -0.47505444, -0.87388146, 0.2277729, 0.00066537125, -0.47334683, -0.004644404, -0.24806161, -0.21720688, 0.28034383, -0.33124772]"
89587,130605181629775824.WAV,231,1,475984,"[-512.97015, -24.731274, -6.9407773, 12.725738, 10.563657, -10.433571, 8.336037, 11.129469, -0.73808664, 1.2636073, 6.780224, 2.0090935, -0.66770405, 0.05144706, 1.5545859, 3.1821222, 1.8376836, -0.65412325, -0.06373924, 1.661984, 2.446015, 3.449706, 0.9179142, -1.916082, -0.18605047, 2.5952575, 0.38803774, -0.24889582, -0.34530413, -0.7120769, 0.3722114, 1.5662218, 0.28819212, -0.28114423, -0.49240375, 0.0044601606, 0.474834, -0.7543632, -1.7076375, 0.39974234, 1.182382, 0.0062279343, -0.97292113, 0.48000324, -0.03845784, -0.98590684, -0.4766836, -0.7371144, -1.1272622, -0.58455646, -0.15455985, -0.81540895, -1.4287922, -0.1918738, -0.5839475, -0.50640386, 0.5316723, 0.15546018, -0.13165952, 0.13773629, -0.072965726, -0.3468174, 0.3653328, -0.14413431]"
89588,130605181634292206.WAV,-221,316841,664400,"[-512.23785, -29.270998, -26.45299, 16.371298, 15.11567, -2.0141509, 13.212129, 9.573122, 2.2849913, 3.7632763, 2.868287, 0.2351004, 4.7920895, 5.483526, 3.319866, 2.531436, 1.5915204, 2.519019, 4.0696845, 1.8208326, 1.7970506, 3.3776946, 0.90628827, 0.24361414, 1.6789883, 1.9629438, 0.3782591, 1.4839894, 1.5068547, 0.054022383, -0.823282, -0.55228645, -0.4275768, 0.10121714, 0.14943902, 0.10232927, -0.92571956, -0.9237155, -0.76710063, 0.6566197, 0.74608845, -0.75031745, -1.208985, -0.49489227, -0.56309634, -0.7164652, -1.1366243, -1.3771586, -1.0980457, -1.069776, -1.541473, -0.93455756, -0.36421356, -1.2339929, -1.3004541, -0.050241474, -0.3480183, -0.5767676, 0.074328855, 0.36217466, 0.20739488, -0.044980325, -0.032604154, 0.28636006]"
89589,130605181639753825.WAV,-231,1,328528,"[-518.70886, -22.916801, -2.8309724, 11.676034, 12.374667, -9.89881, 7.862991, 11.273898, 0.16055295, 2.0506382, 6.2114544, 1.847502, 0.84929895, 0.015974848, 0.33812335, 3.4922225, 1.7169107, -1.0517708, 0.48631254, 2.3947132, 2.1782808, 2.8050277, 0.40798134, -1.6335375, 0.5187616, 2.8811266, 1.0014863, -0.17305684, -0.2823568, -0.93234223, -0.23825952, 1.6338267, 0.4678991, -0.3053708, -0.72759354, 0.15032376, 0.80392694, -1.0596416, -1.7173884, 0.833116, 1.1987785, -0.10989437, -0.75894517, 0.41055298, -0.22898366, -0.80367464, -0.43458062, -0.78839624, -1.3481139, -0.73952, -0.41028062, -0.65156627, -1.1410595, -0.46840993, -0.84405327, -0.46066454, 0.5281744, -0.010372575, -0.18520024, 0.16020362, 0.06073766, -0.2510455, 0.43387496, -0.04281005]"
89590,130605181651040827.WAV,-231,1,320336,"[-521.71454, -22.072613, 0.7893284, 10.375847, 11.009686, -8.438333, 8.224086, 10.810785, -0.35172653, 1.6290274, 7.3828244, 2.8077307, 0.5623198, 1.0869459, 1.6726152, 3.108085, 1.5971538, -0.19633059, 0.84488297, 2.4782774, 2.356972, 2.6580148, 1.0731531, -0.8797864, 0.68224394, 3.0189319, 0.91560876, -0.26409903, -0.13351692, -0.4578947, 0.12868595, 1.4468838, 0.058099154, -0.23292354, -0.5254657, -0.18748677, 0.46212333, -0.9321453, -1.5549084, 0.8577025, 1.1359315, -0.40007368, -1.0705663, 0.419903, -0.29796797, -1.0511236, -0.38554803, -0.94086933, -1.4092804, -0.72707456, -0.47968325, -0.9585384, -1.3771648, -0.4233739, -0.9546389, -0.7006648, 0.29141557, 0.07975284, -0.17674053, 0.15557857, 0.00971423, -0.29411924, 0.39873123, 0.05430321]"
89591,130605181655882828.WAV,-231,1,394064,"[-506.24246, -26.448435, -10.352, 14.251369, 9.931736, -8.766943, 7.8365436, 9.720561, -0.252417, 2.234233, 6.5294046, 0.89295137, -1.1534207, 1.0388234, 2.0288775, 2.1923873, 1.2643143, -0.47170284, 0.12806466, 1.742282, 2.2538059, 2.8432503, 0.16927256, -1.9355556, 0.56004137, 3.1876988, 0.6059328, -0.24415128, -0.33662495, -0.67626685, -0.42246813, 0.9971112, 0.6336679, -0.074944146, -0.95901513, -0.21655904, 0.80527896, -0.57544005, -1.7372961, 0.5394026, 1.3614453, 0.07703914, -0.81120193, 0.39738202, -0.2915755, -1.0012316, -0.2517855, -0.5909892, -1.0005065, -0.6141079, -0.28298876, -0.38551494, -1.4049739, -0.2690194, -0.3109992, -0.6087443, 0.24943964, 0.1284421, 0.028707935, 0.12891556, -0.253752, -0.17323719, 0.5594629, -0.22766373]"
89592,130605181657621829.WAV,-231,1,377680,"[-519.3123, -23.587515, -0.71488744, 9.882351, 8.711968, -7.762647, 7.7994137, 9.722485, -0.8160409, 1.1023073, 7.065038, 2.063654, -0.8044811, 0.22733106, 1.3119575, 2.181205, 1.0100658, -0.46201977, -0.009284002, 1.5119587, 2.5780168, 3.328888, 0.33517262, -2.06186, 0.56822056, 3.2498426, 0.38905418, -0.80699056, -0.22986753, -0.49110177, 0.031546757, 1.251342, 0.11260862, -0.024639977, -0.46986285, -0.10258097, 0.63354456, -0.74510944, -1.6906573, 0.55309135, 1.2869061, 0.11071606, -0.74937385, 0.5998392, -0.2359061, -1.0208392, -0.35074332, -0.46093783, -1.1882768, -0.62280744, -0.25735754, -0.9625078, -1.3931246, -0.2540394, -0.54695517, -0.66170204, 0.1657141, 0.30478132, 0.1091981, 0.14699836, -0.034653697, -0.12621878, 0.44183445, -0.13394912]"
89593,130605181707030830.WAV,-231,1,541520,"[-521.59094, -21.976416, 1.5007384, 8.805015, 9.747406, -6.7415147, 8.072339, 9.915395, -0.17163657, 2.493084, 7.8301263, 2.2195446, -0.44056833, 0.51720136, 1.8001825, 3.0951116, 1.7962782, 0.15146346, 0.32246712, 1.5438256, 2.7351937, 3.8127406, 0.68538094, -2.31587, 0.270196, 3.6296632, 0.99806744, -0.6943521, -0.43590298, -0.42259893, 0.25047535, 1.4932048, 0.038508598, -0.27753893, -0.4920264, -0.043065373, 0.6628658, -0.9218201, -1.7301427, 0.6545305, 1.1393834, -0.28715467, -1.1216513, 0.5399095, -0.15150814, -1.1299324, -0.4544245, -0.7494079, -1.3829833, -0.67431283, -0.2178361, -0.8134169, -1.3355297, -0.28651688, -0.6190643, -0.7238618, 0.15345964, 0.26279753, 0.13076577, -0.07057383, -0.20112965, -0.20413508, 0.47351068, -0.09398187]"
89594,130605181710563831.WAV,-231,1,320336,"[-520.9601, -22.571167, -0.73980254, 10.399895, 11.622613, -8.557956, 7.8608665, 10.171181, -0.578573, 1.6583543, 6.619142, 2.3375623, 0.41784316, 0.23971911, 0.34272948, 2.8850436, 2.1381295, -0.06140052, -0.013620504, 1.6758153, 2.6599624, 3.4925518, 0.78027356, -2.2568226, 0.028866302, 3.3241806, 0.5506929, -0.85597515, 0.14880389, -0.050423462, 0.07412138, 1.0627164, 0.38725975, 0.1520728, -0.36082682, 0.059320632, 0.39442453, -1.291843, -1.6868317, 0.9170124, 1.133958, -0.3063723, -0.75119615, 0.45025957, -0.3083237, -0.8800483, -0.5115159, -0.98242986, -1.1041305, -0.33252752, -0.31872627, -1.1545743, -1.4632877, -0.2993937, -0.60731465, -0.4484223, 0.30950972, -0.05241718, 0.010609729, 0.30045393, -0.14707288, -0.4276315, 0.4206269, 0.14846887]"
89595,130605181720748832.WAV,-231,1,336720,"[-510.56213, -24.003368, -5.0378265, 14.0003605, 11.04884, -7.601218, 8.706009, 11.306157, 0.5808864, 2.0985708, 6.919179, 2.605536, 0.3358402, 0.96200794, 2.193805, 3.396022, 1.839831, -0.25649163, 0.80591434, 2.906849, 3.1830366, 3.4836218, 0.9146968, -1.2498956, 0.91607094, 3.4497805, 1.0224745, 0.16252583, -0.043383893, -0.8293644, -0.29638728, 1.4575896, 0.32123196, -0.34310615, -0.6269341, -0.1753338, 0.775735, -0.6678363, -1.9431401, 0.5740771, 1.1291866, -0.14144064, -1.0375755, 0.23431967, -0.4975645, -1.2710494, -0.28376722, -0.8787582, -1.608224, -0.80330837, -0.23899846, -0.861109, -1.5507815, -0.39952415, -0.9080187, -0.8754951, 0.2578958, -0.06428488, -0.34092197, 0.056440633, -0.052004796, -0.23310073, 0.24263237, -0.28922728]"
89596,130605181724641833.WAV,-215,1,574288,"[-503.3492, -26.373417, -10.683007, 15.517432, 10.06222, -7.4703064, 8.395979, 9.339072, -1.1358882, 1.9188396, 7.9169383, 2.2682893, -0.35529992, 1.4506332, 3.0851297, 2.9824383, 1.0361344, -0.26225233, 1.1595986, 1.8825027, 2.7458792, 3.6524072, 0.19383839, -1.543381, 0.6487472, 3.2217581, 0.69501114, -0.17566097, -0.50053203, -0.728787, 0.5599621, 1.5455033, 0.052978624, -0.420765, -0.76054734, -0.040894043, 0.9422966, -0.7950463, -1.720818, 0.79142934, 1.2244878, -0.21230869, -1.1362771, 0.44004866, -0.16058446, -1.2971996, -0.431159, -0.8537936, -1.372573, -0.5271675, -0.22912124, -0.8549902, -1.3804636, -0.14079215, -0.6443744, -0.87552637, 0.30430025, -0.035276588, -0.29997122, 0.0042165257, -0.42256278, -0.43831265, 0.30906332, -0.025220636]"
89597,130605181800228834.WAV,-208,1,328528,"[-523.9591, -22.779526, 3.5842261, 8.700334, 7.242668, -7.238978, 8.726253, 9.367501, -1.3565015, 1.5696944, 7.555884, 1.6964583, -1.1382555, 1.0968015, 2.3632588, 1.3556135, -0.47632116, -0.12977473, 1.0809064, 1.753821, 2.3804374, 3.1226103, -0.06719849, -2.1149197, 0.31704497, 3.1383474, 0.7171699, -0.7637666, -0.4877209, -0.83562946, -0.034664307, 1.2161099, 0.04165747, 0.099630944, -0.30438152, -0.25350282, 0.67249763, -0.5521826, -1.7065803, 0.59529316, 1.4065826, -0.22608481, -0.8771102, 0.7911703, -0.21694694, -1.189126, -0.103815764, -0.36392444, -1.4131029, -0.52328974, 0.023187133, -0.7803797, -1.4228209, -0.13948052, -0.49321854, -0.65632236, 0.22038096, 0.24633941, 0.13023661, 0.064816475, -0.020102255, -0.05132252, 0.51176506, -0.17542845]"
89598,130605181823236207.WAV,-221,1,328528,"[-524.935, -27.345795, -18.873829, 11.547685, 12.791616, -3.8410735, 12.443448, 9.698968, 0.7628385, 1.1677548, 2.3347445, 0.40222573, 3.0879514, 3.9809246, 2.6711364, 2.7269537, 1.1131604, 0.5326997, 2.2583416, 1.4347401, 1.8124694, 3.0437315, -0.040027656, -0.56456065, 1.7939332, 1.4529638, -0.34470534, 1.4907221, 1.8079662, -0.6495296, -1.5774665, -0.029583916, -0.34912303, -0.4360846, 0.4167799, 0.86570185, -0.36544478, -0.7957631, -0.8076274, 0.60984445, 1.0155989, -0.1013592, -0.8479622, -0.37324893, -0.48674667, -0.41683465, -0.7393548, -1.110606, -0.82689023, -0.7111631, -1.3573861, -0.76095504, -0.11448087, -0.79027694, -1.1452978, -0.19236428, -0.089757375, -0.32317853, 0.04196992, 0.36637878, 0.44187465, 0.23941696, 0.049239956, 0.092518866]"
89599,130605181914467209.WAV,-221,1,361296,"[-507.22894, -31.81855, -29.947605, 19.867916, 13.684977, -2.5634644, 14.13045, 7.8551245, 1.143824, 3.8292267, 1.9655743, 0.1639093, 4.436562, 4.6249475, 4.5775695, 3.1027162, 0.5130365, 0.8199547, 4.0958123, 2.124373, 0.62515914, 3.6127293, 1.5166788, 0.10847706, 0.48298115, 1.3897533, 0.8140107, 1.6817827, 1.8660736, -0.3316235, -0.1911979, 0.666087, -0.8697763, -0.7321031, 0.94627583, 1.5428306, -1.1214157, -1.4943659, -0.91814786, 0.10126195, 0.8073552, -0.31957, -1.3914557, -0.8393226, -0.5887065, -0.5290401, -0.83110905, -1.3868687, -1.2053155, -0.64854014, -1.1022092, -1.1907583, -0.5558633, -0.50366575, -1.0918049, -0.8775774, -0.6314567, -0.29960313, 0.011357688, -0.20047961, -0.08918272, 0.25057027, 0.024203638, -0.30494633]"
